,id,name,neighbourhood_cleansed,host_id,host_name,neighbourhood_group_cleansed,latitude,longitude,property_type,accommodates,price,minimum_nights,number_of_reviews,review_scores_rating
163,323255,ruhiges Dreibettzimmer 1.4 zum Innenhof (1. Etage),Neuköllner Mitte/Zentrum,1654885,Claudius,Neukölln,52.48348,13.42909,Private room in rental unit,3,$60.00,3,246,4.36
164,323259,Dreibettzimmer mit Balkon 1.2 (1. Etage),Neuköllner Mitte/Zentrum,1654885,Claudius,Neukölln,52.48348,13.42909,Private room in rental unit,3,$60.00,3,284,4.34
165,335273,Cool Design Apartment in Berlin,Prenzlauer Berg Südwest,1641549,Greg,Pankow,52.5376,13.41004,Entire rental unit,2,$65.00,92,10,4.78
166,341910,Top floor apartment in Berlin,Südliche Friedrichstadt,1734792,Peter,Friedrichshain-Kreuzberg,52.49885,13.40021,Entire rental unit,5,$85.00,2,443,4.48
167,344856,Too good to be true - Berlin Friedrichshain!,Frankfurter Allee Süd FK,1749470,Apostolos,Friedrichshain-Kreuzberg,52.5135,13.45802,Entire rental unit,2,$81.00,1,455,4.92
168,344986,Sunny Cosy Prenzlauer Berg Berlin,Prenzlauer Berg Südwest,1293030,Hanno Zaki Suraya,Pankow,52.53754,13.41968,Private room in condo,2,$99.00,2,248,4.96
169,345373,Loft-Apartment in Charlottenburg,Otto-Suhr-Allee,976581,Gisela,Charlottenburg-Wilm.,52.51837,13.31841,Entire rental unit,2,$53.00,92,5,4.0
170,352998,TOP LOCATION City Rooms near Kudamm,Neue Kantstraße,1787661,Benjamin,Charlottenburg-Wilm.,52.50623,13.30163,Private room in rental unit,2,$31.00,92,54,4.89
171,355227,Il Nido - Berlin's Mitte for 1-2,Moabit Ost,1798305,Catherina,Mitte,52.52332,13.35737,Entire rental unit,2,$60.00,92,1,0.0
172,355494,2-room-holiday-apartment,Blankenburg/Heinersdorf/Märchenland,1799516,Ljubomira,Pankow,52.57917,13.44359,Entire rental unit,6,$60.00,3,160,4.42
173,362076,BEMYGUEST-FAMILY RESIDENCY MITTE,Alexanderplatz,726769,Rudie,Mitte,52.52173,13.40483,Entire rental unit,4,$120.00,4,173,4.76
174,362701,Gemütliches Apartment mit Vogelzwitschern,nördliche Luisenstadt,1832975,Ursula,Friedrichshain-Kreuzberg,52.5028,13.4374,Entire place,2,$110.00,5,433,4.91
175,362874,Apartment in Neukölln/Kreuzberg,Tempelhofer Vorstadt,1833946,Johannes,Friedrichshain-Kreuzberg,52.49211,13.42255,Entire rental unit,2,,92,9,5.0
176,363454,Apartment Berlin Kreuzberg,Tempelhofer Vorstadt,1836439,Alexander,Friedrichshain-Kreuzberg,52.49356460571289,13.412236213684082,Entire rental unit,4,$121.00,5,373,4.87
177,387607,Ground floor apartment with terrace,Frankfurter Allee Süd FK,347279,Gareth,Friedrichshain-Kreuzberg,52.5088,13.4558,Entire rental unit,2,$80.00,180,16,4.63
178,393598,"Quiet Oasis  in ""Kreuzkölln"" 60 sqm",Rixdorf,1968246,Sabine,Neukölln,52.48184,13.44061,Entire rental unit,2,,180,56,4.8
179,395063,"großes, helles Zimmer in Altbauwohnung",Frankfurter Allee Nord,1974695,Katharina,Friedrichshain-Kreuzberg,52.51586,13.46388,Private room in rental unit,1,,2,95,4.91
180,396771,Beautiful apartment with park,Alexanderplatz,1974036,Vanessa,Mitte,52.525701545985875,13.400765803752623,Entire rental unit,2,$90.00,96,0,
181,398011,2-room miracle in P-berg + balcony,Prenzlauer Berg Ost,1968246,Sabine,Pankow,52.53645,13.44103,Entire rental unit,2,,180,34,4.67
182,399312,Bright and cosy flat wit balcony :),Schillerpromenade,1994169,Anaís,Neukölln,52.47837,13.42436,Entire rental unit,2,$90.00,5,43,4.88
183,399386,2 room Apartment Schöneberg,Schöneberg-Süd,472567,Alexandra,Tempelhof - Schöneberg,52.48161,13.35973,Entire rental unit,3,$100.00,5,57,4.86
184,402826,20th floor loft with breathtaking views in Mitte,Regierungsviertel,2009903,Thorsten,Mitte,52.51133,13.3951,Entire rental unit,2,$120.00,5,9,5.0
185,408756,ZAZA - APARTMENT PRENZLAUER BERG,Prenzlauer Berg Südwest,2035424,Björn,Pankow,52.53838,13.41093,Entire rental unit,6,$119.00,3,358,4.85
186,421236,2 Zimmer Wohnung im Grünen von Berlin,Zehlendorf  Südwest,2094782,Anja,Steglitz - Zehlendorf,52.43663,13.21023,Entire condo,2,$45.00,5,15,4.73
187,425411,Nice vacation apartment in Berlin-Mitte,Brunnenstr. Süd,2115002,Hans,Mitte,52.52971,13.38907,Entire rental unit,4,$95.00,2,381,4.84
188,425487,Nice and quiet apartment in Berlin-Mitte,Brunnenstr. Süd,2115002,Hans,Mitte,52.52961,13.38904,Entire rental unit,5,$105.00,2,281,4.81
189,432210,Sonnige charmante Altbauwohnung am Park,südliche Luisenstadt,2149478,Daniela,Friedrichshain-Kreuzberg,52.49889,13.43425,Entire rental unit,4,,2,33,4.58
190,432938,"Nice Apartment in Berlin, Kreuzberg",südliche Luisenstadt,2151780,Mariel,Friedrichshain-Kreuzberg,52.49827,13.42339,Entire rental unit,2,$39.00,93,13,4.77
191,439631,2 room stylish near Mauerpark  WLAN,Prenzlauer Berg Süd,1968246,Sabine,Pankow,52.53606,13.42828,Entire rental unit,2,,180,19,4.72
192,446975,Coach House with a little garden,Helmholtzplatz,2219552,Kerstin,Pankow,52.54116,13.41449,Entire rental unit,2,$65.00,3,269,4.91
193,453070,Apartment in Kreuzberg,Tempelhofer Vorstadt,877133,James,Friedrichshain-Kreuzberg,52.48845,13.39543,Private room in rental unit,2,,92,2,5.0
194,456902,Urban Apartment Berlin,Tempelhofer Vorstadt,2271792,Stefan,Friedrichshain-Kreuzberg,52.49257,13.41091,Entire loft,4,$90.00,2,510,4.9
195,464324,spacious room in light-flooded classy apartment,Tempelhofer Vorstadt,2266593,Gudrun,Friedrichshain-Kreuzberg,52.48946,13.37568,Private room in rental unit,2,,92,31,4.94
196,473386,"Schoeneberg,04/Z/ZA/001408-14",Düsseldorfer Straße,2347025,Alex,Charlottenburg-Wilm.,52.49861907958984,13.337254524230955,Entire rental unit,6,,4,156,4.65
197,485726,"TOP City-West,. 04/Z/ZA/001409-14",Düsseldorfer Straße,2347025,Alex,Charlottenburg-Wilm.,52.49986,13.33631,Entire rental unit,4,,4,155,4.69
198,488161,Stylish Apartment in Schillerkiez,Schillerpromenade,2415122,Heinrich,Neukölln,52.47919,13.42538,Entire rental unit,4,$91.00,3,198,4.78
199,493539,Spend the night in the oldest house in Berlin!,Alexanderplatz,2437942,Marius,Mitte,52.5151,13.41369,Entire rental unit,2,$125.00,92,292,4.81
200,499342,"Bright & central, registration & long therm poss.",Brunnenstr. Süd,955509,Karsten,Mitte,52.53609819909791,13.37822039816644,Entire rental unit,2,$65.00,92,370,4.75
201,499353,"Central & homy, registration & long therm poss.",Brunnenstr. Süd,955509,Karsten,Mitte,52.53608,13.37843,Entire rental unit,2,,92,342,4.83
202,502598,"Casa Marfisa: great location, Mitte",Brunnenstr. Süd,2480274,Marfisa,Mitte,52.53325,13.40217,Entire condo,4,$101.00,92,6,5.0
203,504259,AMAZING APARTMENT 1 - TOP LOCATION,Helmholtzplatz,472567,Alexandra,Pankow,52.54407,13.42201,Entire rental unit,12,$399.00,3,323,4.92
204,509787,Top apartment Mexikoplatz Berlin,Zehlendorf  Nord,897302,Paul,Steglitz - Zehlendorf,52.43781,13.23219,Entire rental unit,2,$90.00,183,18,4.44
205,511935,high standard 170sqm rooftop w/2ter in Schöneberg,Schöneberg-Süd,2494425,Manuel,Tempelhof - Schöneberg,52.48916,13.35058,Entire rental unit,4,$265.00,4,92,4.96
206,512476,"Modern apartment, 4 people in Tempe",Tempelhof,2524654,Birgit,Tempelhof - Schöneberg,52.4568,13.38698,Entire rental unit,4,$70.00,3,255,4.65
207,517425,Maritime Room in the Center of Berlin,Prenzlauer Berg Südwest,2547002,Studio A,Pankow,52.53097,13.41577,Private room in condo,2,$87.00,1,798,4.65
208,519671,Great apartment in central Berlin 3 months minimum,Prenzlauer Berg Nordwest,2557466,Lida,Pankow,52.54797,13.40576,Entire rental unit,2,,90,51,4.44
209,523052,Apartment Dusche mit Gartenblick,Rahnsdorf/Hessenwinkel,2571986,Stefan,Treptow - Köpenick,52.43286,13.70843,Entire rental unit,4,$105.00,3,20,4.95
210,530315,Top central Apartment for good feeling 76qm,Alexanderplatz,2604680,Regina,Mitte,52.51789,13.41801,Entire rental unit,4,,7,45,4.8
211,532687,lovely home - heart of neukölln,Neuköllner Mitte/Zentrum,2617508,Ja,Neukölln,52.46897,13.44349,Private room in rental unit,2,,92,7,5.0
212,533155,4m high ceiling Studio next to the river Spree,Moabit West,2619552,Edward,Mitte,52.52434,13.32946,Entire loft,6,$95.00,3,188,4.7
213,533523,Berlin Designer Apartment Marlene,Schöneberg-Süd,2621923,Frank Norbert,Tempelhof - Schöneberg,52.48207,13.36099,Entire rental unit,2,$75.00,3,445,4.87
214,533864,"new, stylish, comfortable, center",Alexanderplatz,2625980,Ben,Mitte,52.50561957139374,13.42042823702963,Entire condo,2,$129.00,4,124,4.89
215,541569,Apartment near Mauerpark,Prenzlauer Berg Nordwest,2662493,Silke,Pankow,52.5475,13.40002,Entire rental unit,4,$84.00,2,370,4.7
216,542674,Nice room in Berlin Schöneberg,Schöneberg-Nord,1026735,Wolfgang,Tempelhof - Schöneberg,52.49081,13.34785,Private room in condo,2,$50.00,3,54,4.85
217,545037,ROOF TERRACE DREAM CHARLOTTENBURG,Neue Kantstraße,2690936,Britt,Charlottenburg-Wilm.,52.50585,13.29594,Entire rental unit,1,,92,4,5.0
218,551390,Spacious 3-room-apartment in trendy quarter,Prenzlauer Berg Süd,2710214,Thomas,Pankow,52.53466,13.4263,Entire condo,5,$190.00,3,22,4.55
219,573171,PalazoNour  im Prenzlauer Berg,Prenzlauer Berg Süd,2769139,Saliha,Pankow,52.52848,13.41909,Private room in rental unit,2,$45.00,2,641,4.74
220,573259,Beautiful 3 room apt Berlin Mitte,Moabit West,2820919,Michael,Mitte,52.52358,13.34047,Private room in condo,2,$60.00,3,18,4.78
221,578612,Beautiful Appartment to Rent !!!!!,Schillerpromenade,2756126,Bastian,Neukölln,52.46689,13.42325,Entire rental unit,4,,92,17,4.94
222,578821,Apartment Central Nollendorfplatz,Schöneberg-Nord,2847303,Andrew,Tempelhof - Schöneberg,52.49847,13.34911,Entire rental unit,2,$31.00,124,80,4.53
223,580013,"Beautiful Apartment w. Balcony near Kudamm, KaDeWe",Schöneberg-Nord,308441,Amit,Tempelhof - Schöneberg,52.50143,13.34437,Entire rental unit,5,$76.00,4,310,4.62
224,580667,"70qm 1br - bright, artsy and high tech",Tempelhof,2857353,Anna,Tempelhof - Schöneberg,52.45767,13.37887,Entire rental unit,2,$61.00,90,28,4.68
225,583916,Gästeappartement in Rudow (App. 2),Rudow,2877505,Carola,Neukölln,52.41305,13.47963,Entire rental unit,2,$55.00,5,62,4.46
226,584757,Nice room trendy Prenzlauberg,Prenzlauer Berg Nordwest,2881484,Daniel,Pankow,52.55438,13.40816,Private room in rental unit,1,,1000,25,4.78
227,589169,Stylish Urban Retreat in a Beautiful Neighborhood,Prenzlauer Berg Süd,1483789,Thomas,Pankow,52.53137,13.42697,Entire condo,4,,28,90,4.86
228,589285,Soothing Retreat in Hip Kreuzkölln,Rixdorf,708304,Martin,Neukölln,52.48623,13.44967,Entire rental unit,2,$37.00,93,97,4.74
229,590200,Gästeappartement in Rudow (App.1),Rudow,2877505,Carola,Neukölln,52.41335,13.47975,Entire rental unit,2,$65.00,5,59,4.63
230,594032,Vintage  style City West,Halensee,2933986,Ariane,Charlottenburg-Wilm.,52.49739,13.30231,Entire condo,6,$105.00,92,110,4.58
231,597413,Cozy flat,Ost 2,2953733,Semra,Reinickendorf,52.57379,13.35485,Private room in rental unit,1,$25.00,90,34,4.65
232,598407,Small Paradise in Berlin Kreuzberg (2 bath rooms),Tempelhofer Vorstadt,2958863,Xenios,Friedrichshain-Kreuzberg,52.49234,13.4139,Entire loft,3,$140.00,92,105,4.78
233,598982,Altbau Kreuzberg Wienerstrasse,südliche Luisenstadt,1629714,Ilias,Friedrichshain-Kreuzberg,52.49615,13.43335,Entire rental unit,2,$120.00,30,60,4.85
234,601997,Cozy studio flat 1 min walk to metro!,Schillerpromenade,2978385,Alessandro,Neukölln,52.47869172457248,13.424232488677047,Entire condo,2,$112.00,3,26,4.85
235,604068,Beautiful Spacious Berlin Flat,Parkviertel,1315569,Greg & Emmy,Mitte,52.5461,13.35043,Entire rental unit,4,,8,8,5.0
236,606926,My home in Berlin might be yours !,Frankfurter Allee Nord,3006939,Yves,Friedrichshain-Kreuzberg,52.52302,13.45452,Entire rental unit,6,,4,105,4.71
237,615018,Small Apartment in Berlin-Center,Alexanderplatz,3049584,Martin,Mitte,52.51206,13.41754,Entire rental unit,2,$83.00,92,408,4.8
238,619936,Beautifully furnished room,Frankfurter Allee Süd FK,2003254,Alexis,Friedrichshain-Kreuzberg,52.50091,13.4641,Private room in rental unit,2,$60.00,1,84,4.88
239,620013,Charming Cozy Room in Berlin KuDamm,Neue Kantstraße,3070856,Rita,Charlottenburg-Wilm.,52.50081,13.30127,Entire rental unit,4,$50.00,92,128,4.76
240,626620,Sunny apartment,Ost 2,2953733,Semra,Reinickendorf,52.57196,13.35589,Private room in rental unit,2,,120,19,4.68
241,627152,Berlin Family Apartment,Weißensee,897302,Paul,Pankow,52.55726,13.43611,Entire rental unit,5,$180.00,183,39,4.54
242,633372,"Bright room with balcony, sustainable lifestyle",südliche Luisenstadt,2202419,Katrin,Friedrichshain-Kreuzberg,52.49765119267812,13.428157359714586,Private room in condo,1,$40.00,13,59,4.7
243,642955,"Sexy Central Flat with View, Home Working Perfect!",Alexanderplatz,3214630,Maddalena,Mitte,52.52819,13.39641,Entire rental unit,3,$123.00,2,138,4.9
244,647944,Charming and Cosy P-Berg Haven,Prenzlauer Berg Nordwest,3249789,Tom,Pankow,52.55167,13.40318,Entire rental unit,3,,92,4,5.0
245,652366,Oriental Room in the Center of Berlin,Prenzlauer Berg Südwest,286494,Project A,Pankow,52.53103,13.41687,Private room in rental unit,2,$87.00,1,751,4.62
246,653677,WONDERFUL ROOF RIVERSIDE APARTMENT,Reuterstraße,3287639,Simone,Neukölln,52.49065728348974,13.435687320686636,Entire loft,4,,5,90,4.74
247,667849,Furnished Appartment in Berlin,Schöneberg-Süd,3379392,Anatol,Tempelhof - Schöneberg,52.48512,13.3558,Entire rental unit,3,$65.00,183,38,4.66
248,667899,Big and cosy room in Neukölln,Reuterstraße,3358638,Melissa,Neukölln,52.48254,13.43939,Private room in rental unit,2,,92,5,4.8
249,671958,Cosy room in the heart of Berlin,Volkspark Wilmersdorf,3407550,Christine,Charlottenburg-Wilm.,52.48955,13.32265,Private room in rental unit,1,$73.00,1,210,4.76
250,681132,"City flat for 2 people, in Mitte",Moabit Ost,3468407,Claudia,Mitte,52.53088,13.35107,Entire rental unit,2,$60.00,5,132,4.52
251,681420,Beatiful penthouse in Rosenthal,Schönholz/Wilhelmsruh/Rosenthal,3470183,Anja,Pankow,52.59767,13.37674,Entire rental unit,2,,92,0,
252,682326,private Bedroom with en suite bath near Südstern,Tempelhofer Vorstadt,1146687,Martin,Friedrichshain-Kreuzberg,52.49198,13.40785,Private room in condo,2,,2,13,5.0
253,682637,"Cosy, light-flooded, beauteous flat",Tempelhofer Vorstadt,3478314,Lisa,Friedrichshain-Kreuzberg,52.48875,13.3952,Entire rental unit,4,,92,23,5.0
254,685944,Center - Artist Studio with Garden,Tiergarten Süd,1517951,Claudia,Mitte,52.50244,13.36344,Entire guesthouse,6,$145.00,2,382,4.78
255,691469,Luxury Loft with Roof-Deck,südliche Luisenstadt,3534809,Stefan,Friedrichshain-Kreuzberg,52.49485,13.43586,Entire loft,4,,4,38,4.84
256,693357,Cozy Kreuzberg-Near Hasenheide park,Tempelhofer Vorstadt,3259989,Gili,Friedrichshain-Kreuzberg,52.48749,13.41877,Entire rental unit,2,$48.00,92,179,4.75
257,694871,Enchanting 142m²(1530 ft²)  Loft/Flat in F'Hain,Karl-Marx-Allee-Süd,1312190,Davide,Friedrichshain-Kreuzberg,52.51442,13.45243,Entire loft,8,$521.00,3,213,4.94
258,696372,"Cosy light room , strong WIFI",Alt-Hohenschönhausen Nord,3566045,Judith,Lichtenberg,52.5618,13.49399,Private room in home,2,$44.00,2,106,4.7
259,698727,Central location,Albrechtstr.,3565185,Roumiana,Steglitz - Zehlendorf,52.45308,13.35351,Entire home,9,$150.00,2,116,4.9
260,700806,"Room (11m2) in a charming apartment, Berlin",Schöneberg-Nord,3595382,Vincent,Tempelhof - Schöneberg,52.49211,13.36937,Private room in rental unit,2,$64.00,5,147,4.88
261,701909,100sqm Industrial-Design Loft in Friedrichshain,Karl-Marx-Allee-Süd,3602742,Lorant,Friedrichshain-Kreuzberg,52.51279,13.44946,Entire loft,2,$290.00,3,92,4.92
262,703748,Nice&sunny Apartment with balcony,Neuköllner Mitte/Zentrum,3614003,France,Neukölln,52.46996,13.43379,Entire rental unit,2,,92,38,4.78
263,703900,Bright and big room at Kreuzberg,Tempelhofer Vorstadt,3614852,Sharon,Friedrichshain-Kreuzberg,52.48981,13.4216,Private room in condo,1,$65.00,3,75,4.85
264,706237,Design Apartment Prenzlauer Berg,Prenzlauer Berg Nordwest,3629279,Maycon & Christian,Pankow,52.55474,13.41318,Entire rental unit,2,$160.00,63,88,4.94
265,710616,Central bliss: peaceful and spacious.,Alexanderplatz,3657627,Yulia,Mitte,52.52469955733138,13.401131136407454,Entire rental unit,4,$120.00,92,68,4.57
266,715728,spacious room in an apartment in berlin mitte,Alexanderplatz,3688179,April,Mitte,52.52907,13.3966,Private room in rental unit,3,,92,18,4.72
267,722871,Bauhaus-style on Prenzlauer Berg,Prenzlauer Berg Nord,443681,Lasse,Pankow,52.55073,13.42311,Entire rental unit,4,,3,209,4.76
268,726236,Truly Neukoelln (Minimum stay 3 months),Rixdorf,1316194,Baerbel,Neukölln,52.47024,13.445,Entire rental unit,2,$55.00,93,14,4.86
269,728176,Nice Apartment with Parkview*15min to PotsdamerPl,Ostpreußendamm,3776140,Ansgar,Steglitz - Zehlendorf,52.42438888549805,13.327753067016602,Entire condo,2,$170.00,4,5,4.8
270,728865,"Apartment LEO in PBerg, TOP located",Prenzlauer Berg Nordwest,3783747,Flaminia,Pankow,52.54686,13.40964,Entire rental unit,2,$130.00,92,44,4.8
271,728981,quiete and central at Kollwitzplatz,Prenzlauer Berg Südwest,3785472,Karsten,Pankow,52.53724,13.41958,Entire rental unit,2,$85.00,150,41,4.93
272,731285,Gorgeous room in Prenzlauer Berg!,Prenzlauer Berg Südwest,3805354,Jay,Pankow,52.53533,13.41739,Private room in rental unit,2,$100.00,7,137,4.84
273,737374,Refurnished Studio Central Berlin,Moabit Ost,1933252,Esther,Mitte,52.52812,13.34958,Entire condo,2,$29.00,92,252,4.56
274,739363,"""Alt Britz"" - a centrally located metropolis oasis",Britz,3897971,Melitta,Neukölln,52.44787,13.4394,Entire rental unit,2,$70.00,3,80,4.74
275,742211,A GREAT PENTHOUSE,Schöneberg-Nord,3886037,Jeep,Tempelhof - Schöneberg,52.49686,13.33922,Entire loft,2,$157.00,3,137,4.85
276,743889,Beautiful apartment in Kreuzberg,nördliche Luisenstadt,901140,Lana,Friedrichshain-Kreuzberg,52.49932,13.42063,Entire rental unit,2,,92,34,4.84
277,744264,Blücher Boardinghouse Kreuzberg Smart Appart,Tempelhofer Vorstadt,3900511,Daniele E Patrizia,Friedrichshain-Kreuzberg,52.49068,13.40485,Entire rental unit,5,$135.00,2,389,4.56
278,749508,Central & Elegant Kreuzberg apart.,Tempelhofer Vorstadt,3939068,Michael,Friedrichshain-Kreuzberg,52.49299,13.39633,Entire rental unit,3,$62.00,92,140,4.76
279,752358,Simple & Smart Apartment Neukölln,Rixdorf,2468015,Reuben And Jekaterina,Neukölln,52.47916,13.44134,Entire rental unit,2,,92,79,4.23
280,753152,Nice and spacious attic,Prenzlauer Berg Nordwest,3316798,Elen,Pankow,52.54653,13.40217,Entire rental unit,2,$150.00,5,107,4.89
281,753525,Charming 2 rooms next to Mauer Park,Prenzlauer Berg Nordwest,54283,Marine,Pankow,52.54851,13.40579,Entire rental unit,2,$120.00,92,20,4.75
282,768466,"Nice apartment near ""Deutsche Oper""",Otto-Suhr-Allee,4054170,Kai,Charlottenburg-Wilm.,52.51463,13.31208,Entire rental unit,2,$98.00,7,110,4.77
283,768616,Over the roofs of Berlin with Lift,Helmholtzplatz,4054647,Cornelius,Pankow,52.54296,13.42575,Entire rental unit,4,$144.00,3,410,4.93
284,772627,"40,5m² Apartment close by Richard Sqare Neukölln",Rixdorf,4076626,Andre,Neukölln,52.4763,13.4415,Entire rental unit,4,$104.00,5,220,4.82
285,773066,Sunny Kreuzberg Studio by the Water,südliche Luisenstadt,3088389,Kai,Friedrichshain-Kreuzberg,52.49487,13.42879,Entire rental unit,1,,300,178,4.73
286,776069,Near Brandenburger Gate/Reichstag,Moabit Ost,2685171,Özgür,Mitte,52.53466,13.35154,Entire rental unit,2,$120.00,120,0,
287,777993,Tauts Home - Hufeisensiedlung Berlin,Britz,4102579,Ben,Neukölln,52.44637,13.44797,Entire home,4,$216.00,3,6,4.33
288,781039,Simple & smart in Neukölln 2,Rixdorf,2468015,Reuben And Jekaterina,Neukölln,52.47858,13.44105,Entire rental unit,2,,93,70,4.34
289,782924,Quiet comfort in central Berlin,nördliche Luisenstadt,4128547,Arnd,Friedrichshain-Kreuzberg,52.50439,13.42558,Entire rental unit,2,$75.00,92,22,4.59
290,782997,Spacious comfort in central Berlin,nördliche Luisenstadt,4128547,Arnd,Friedrichshain-Kreuzberg,52.50253,13.4258,Entire rental unit,2,$75.00,92,19,4.63
291,789018,3 für 2-3,Helmholtzplatz,4057507,Uwe,Pankow,52.54389,13.42163,Entire rental unit,3,$90.00,4,65,4.75
292,793067,Beautiful and airy roof-top apartment,Neuköllner Mitte/Zentrum,3305339,John,Neukölln,52.48076,13.42919,Entire condo,2,,10,2,5.0
293,795924,Cool Location: Kulturbrauerei,Helmholtzplatz,2480274,Marfisa,Pankow,52.54266,13.41643,Entire rental unit,2,$83.00,92,2,4.5
294,812449,Big Apartment at the Park in Mitte,Brunnenstr. Süd,4271173,Christian,Mitte,52.53501,13.40262,Entire home,5,$199.00,7,27,4.88
295,816748,Your home in Kreuzkölln Astrid,Rixdorf,4290185,Tiziana,Neukölln,52.48529,13.45049,Entire rental unit,4,,4,191,4.76
296,817454,3Room in Best Place Prenzlauer Berg,Helmholtzplatz,4293723,Alla,Pankow,52.54498,13.4156,Entire rental unit,6,$161.00,3,218,4.55
